property_type,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,state,lat,lon
apartment,20025.61,0.0,45.0,Distrito Federal,19.3040381,-99.0479188
apartment,49055.95,0.0,70.0,Quintana Roo,20.6538280342,-87.0872497559
house,65873.72,144.0,100.0,Quintana Roo,21.196511,-86.820437
house,737785.69,420.0,1900.0,Distrito Federal,19.472071,-99.097198
house,189716.32,170.0,220.0,Quintana Roo,21.1012367804,-86.8619441986
house,263494.89,370.0,493.0,Distrito Federal,19.2733922704,-99.1623401642
house,102763.0,110.0,145.0,Quintana Roo,21.0953110842,-86.8682212854
apartment,600000.0,0.0,239.0,Quintana Roo,21.129547,-86.817017
apartment,55985.7,0.0,60.0,Distrito Federal,19.2990233,-99.0436467
apartment,187629.44,0.0,165.0,Quintana Roo,21.1108455146,-86.8536014599
apartment,500000.0,100373.0,405.0,Quintana Roo,20.6654480548,-87.030158937
apartment,184402.69,0.0,110.0,Quintana Roo,21.1506269327,-86.8197540566
apartment,198000.0,0.0,140.0,Quintana Roo,20.626583,-87.078659
apartment,2800000.0,0.0,600.0,Distrito Federal,19.390415,-99.254997
house,84298.37,160.0,160.0,Quintana Roo,21.139271,-86.859673
house,900000.0,1300.0,600.0,Quintana Roo,21.056047378,-86.8565690517
house,516449.98,0.0,188.0,Distrito Federal,19.430132,-99.169144
apartment,299000.0,0.0,99.0,Quintana Roo,20.6295586,-87.0738851
house,289775.66,300.0,300.0,Quintana Roo,21.1087511639,-86.845972985
house,155461.98,3400.0,243.0,Quintana Roo,21.1195528927,-86.8388986588
apartment,800000.0,480.0,480.0,Distrito Federal,19.3887473,-99.2561504
apartment,468000.0,380.0,380.0,Quintana Roo,20.6192395846,-87.086031919
house,447835.11,535.0,510.0,Quintana Roo,21.1073499091,-86.8414159119
house,242415.29,744.0,240.0,Distrito Federal,19.3037338,-99.2518844
house,1580969.34,315.0,315.0,Distrito Federal,19.4309816491,-99.1994404793
house,342543.35,0.0,173.0,Distrito Federal,19.3670983,-99.1624422
apartment,24283.68,12.0,51.0,Distrito Federal,19.342083,-99.0532159
house,974699.95,900.0,700.0,Distrito Federal,19.3294768,-99.2294685
apartment,73778.56,0.0,91.0,Distrito Federal,19.355751,-99.299347
apartment,34246.21,70.0,70.0,Quintana Roo,21.1604717493,-86.8370397561
apartment,294800.0,89.0,89.0,Quintana Roo,20.626583,-87.078659
apartment,453211.21,265.0,310.0,Distrito Federal,19.381729,-99.164986
house,168636.73,0.0,0.0,Distrito Federal,19.3532879,-99.2447207
house,790484.67,429.0,370.0,Distrito Federal,19.3440464,-99.2162263
house,65858.1,0.0,0.0,Zacatecas,22.945942,-102.6997514
apartment,66400.71,48.0,48.0,Distrito Federal,19.2981689,-99.1131054
apartment,119626.68,65.0,65.0,Distrito Federal,19.380392,-99.14769
apartment,44604.19,49.0,49.0,Distrito Federal,19.235328,-99.121824
apartment,856358.39,0.0,165.0,Distrito Federal,19.4366635,-99.193057
house,2350000.0,470.0,0.0,Quintana Roo,21.129547,-86.817017
apartment,189716.32,5000.0,0.0,Quintana Roo,21.082655,-86.857162
apartment,226551.88,108.0,108.0,Distrito Federal,19.3753941,-99.1820661
apartment,830000.0,0.0,250.0,Distrito Federal,19.390982,-99.243919
house,421591.82,430.0,513.0,Distrito Federal,19.3605334,-99.2267067
apartment,474290.8,300.0,300.0,Quintana Roo,21.1579193,-86.8238997
apartment,42949.66,71.0,71.0,Distrito Federal,19.2812510467,-99.1872954369
apartment,474178.35,0.0,280.0,Distrito Federal,19.390415,-99.254997
house,550000.0,304.0,588.0,Quintana Roo,21.161908,-86.8515279
apartment,35308.31,22.0,49.0,Distrito Federal,19.425659624,-99.060587883
apartment,263190.06,0.0,107.0,Distrito Federal,19.436516,-99.173988
apartment,238000.0,0.0,175.0,Quintana Roo,21.129547,-86.817017
apartment,141463.2,67.0,67.0,Distrito Federal,19.3674235,-99.185752
apartment,605894.56,244.0,244.0,Quintana Roo,21.129547,-86.817017
apartment,259573.92,91.0,91.0,Distrito Federal,19.3867842,-99.1771664
house,118572.7,0.0,0.0,Quintana Roo,21.129547,-86.817017
house,137017.34,194.0,289.0,Quintana Roo,21.1442996,-86.8480258
apartment,800200.0,0.0,170.0,Distrito Federal,19.4366477,-99.2004096
house,553339.27,476.0,860.0,Distrito Federal,19.4531418,-99.1802147
store,565000.0,0.0,165.0,Solidaridad,20.6303717601,-87.0689485074
house,134382.39,0.0,125.0,Quintana Roo,21.159901519,-86.8224771995
house,469020.9,143.0,410.0,Distrito Federal,19.3468718,-99.2373664
apartment,147557.13,0.0,0.0,Quintana Roo,21.129547,-86.817017
apartment,275000.0,186.0,186.0,Quintana Roo,20.5313266156,-86.9397154664
house,497887.27,0.0,215.0,Distrito Federal,19.3652461,-99.2010382
apartment,48189.52,102.0,102.0,Distrito Federal,19.481344,-99.146996
house,88534.28,120.0,160.0,Distrito Federal,19.353788,-99.105499
apartment,1120000.0,0.0,361.0,Solidaridad,20.6295586,-87.0738851
apartment,470793.45,197.0,191.0,Distrito Federal,19.347138,-99.2561697
store,295000.0,1250.0,510.0,Quintana Roo,20.5111307018,-86.9415776432
house,685086.71,500.0,500.0,Distrito Federal,19.2863543,-99.2162139
house,2050000.0,600.0,600.0,Distrito Federal,19.401079,-99.24807
apartment,46258.73,0.0,0.0,Distrito Federal,19.328705,-99.164986
apartment,368892.84,0.0,180.0,Distrito Federal,19.390982,-99.243919
apartment,200000.0,44.0,44.0,Quintana Roo,21.1347621,-86.7461357
house,392000.0,500.0,800.0,Solidaridad,20.6774164,-87.0480615
house,658737.22,589.0,420.0,Distrito Federal,19.355751,-99.299347
apartment,28984.43,0.0,60.0,Distrito Federal,19.3324251,-99.0617338
house,51855.79,92.0,90.0,Quintana Roo,20.6666777674,-87.0554924011
apartment,163328.09,0.0,0.0,Quintana Roo,21.129547,-86.817017
apartment,303019.12,124.0,124.0,Distrito Federal,19.4116348,-99.161045
house,157796.01,224.0,180.0,Quintana Roo,21.139086,-86.84964
house,339000.0,0.0,210.0,Quintana Roo,20.6106329258,-87.0971953869
apartment,280818.95,0.0,141.0,Distrito Federal,19.381729,-99.164986
apartment,63223.78,112.0,112.0,Quintana Roo,20.5116055009,-86.9464874268
house,158096.93,1000.0,250.0,Quintana Roo,21.1166981,-86.8423014
apartment,90620.75,0.0,0.0,Distrito Federal,19.2857625829,-99.2257368565
house,166001.78,65.0,140.0,Distrito Federal,19.291964,-99.221756
apartment,60589.45,78.0,83.0,Distrito Federal,19.2593219936,-99.1264776886
apartment,190198.2,94.0,94.0,Distrito Federal,19.394073,-99.153915
apartment,900000.0,187.0,187.0,Distrito Federal,19.4363265,-99.1855329
apartment,53963.75,72.0,72.0,Distrito Federal,19.4179244,-99.104437
apartment,34254.33,59.0,59.0,Distrito Federal,19.524143,-99.160149
apartment,595498.45,256.0,256.0,Distrito Federal,19.390415,-99.254997
store,36702.0,0.0,150.0,Quintana Roo,20.6227532,-87.0752177
apartment,40645.77,70.0,72.0,Distrito Federal,19.2790911,-99.2114234
house,790000.0,500.0,480.0,Distrito Federal,19.401079,-99.24807
house,68508.67,120.0,150.0,Distrito Federal,19.386753,-99.094437
house,474290.8,750.0,620.0,Quintana Roo,21.1060512343,-86.8443006277
house,94858.16,270.0,0.0,Distrito Federal,19.214554,-99.20929
house,133154.5,305.0,259.0,Distrito Federal,19.3428597732,-99.1332582013
apartment,132000.0,107.0,107.0,Quintana Roo,20.65593,-87.05368
house,210795.91,400.0,370.0,Quintana Roo,21.1353179,-86.8608315
house,210745.93,400.0,360.0,Quintana Roo,21.161908,-86.8515279
apartment,1053979.56,0.0,350.0,Distrito Federal,19.4299556,-99.1596735
house,342462.14,342.0,310.0,Quintana Roo,20.6795464888,-87.0381116867
apartment,195500.0,110.0,110.0,Quintana Roo,20.1997998,-87.454707
house,189716.32,10000.0,200.0,Quintana Roo,21.082655,-86.857162
apartment,421591.82,174.0,174.0,Distrito Federal,19.4149803,-99.1774462
house,1600000.0,650.0,700.0,Distrito Federal,19.401079,-99.24807
apartment,260000.0,89.0,89.0,Solidaridad,20.596794,-87.116089
house,289844.37,300.0,350.0,Quintana Roo,21.1098846687,-86.8443059921
apartment,400000.0,0.0,141.0,Distrito Federal,19.420166,-99.220367
apartment,368892.84,139.0,139.0,Distrito Federal,19.3631419,-99.2880597
apartment,269000.0,127.0,111.0,Solidaridad,20.6353345586,-87.0691394806
house,495000.0,360.0,300.0,Quintana Roo,21.1857344,-86.8092875
apartment,200256.11,238.0,238.0,Quintana Roo,20.6874277905,-87.0367641445
house,695626.51,731.0,552.0,Distrito Federal,19.401079,-99.24807
apartment,356616.0,1100.0,125.0,Quintana Roo,20.6388558,-87.0662272
house,194986.21,104.0,220.0,Quintana Roo,21.1773666,-86.8179837
house,135330.97,240.0,210.0,Quintana Roo,21.1507701448,-86.8431553245
apartment,252895.12,130.0,0.0,Distrito Federal,19.3344433,-99.2063597
apartment,336219.48,140.0,140.0,Distrito Federal,19.3353804658,-99.1962175354
apartment,35703.55,68.0,68.0,Quintana Roo,21.1360254534,-86.8494129181
house,246104.22,400.0,337.0,Quintana Roo,21.139086,-86.84964
house,36880.53,0.0,0.0,Quintana Roo,21.175814,-86.823288
apartment,1264248.48,418.0,418.0,Distrito Federal,19.433077,-99.198212
house,906207.52,320.0,650.0,Distrito Federal,19.401079,-99.24807
house,1350000.0,1150.0,500.0,Distrito Federal,19.32926,-99.270241
apartment,284103.64,101.0,101.0,Distrito Federal,19.3934457,-99.1796926
house,144922.18,142.0,139.0,Distrito Federal,19.3635678,-99.1253732
apartment,116857.83,0.0,61.0,Distrito Federal,19.3736979,-99.1933122
apartment,189671.34,12000.0,186.0,Quintana Roo,21.1509952814,-86.8153381348
apartment,42770.88,0.0,8265.0,Distrito Federal,19.2569823,-99.1221082
apartment,375000.0,0.0,210.0,Quintana Roo,21.158964,-86.845937
house,102763.0,110.0,161.0,Quintana Roo,21.129547,-86.817017
house,237145.4,209.0,442.0,Distrito Federal,19.4175426939,-99.0959844591
house,189716.32,305.0,370.0,Distrito Federal,19.506321,-99.119331
apartment,448468.3,177.0,177.0,Distrito Federal,19.3689246,-99.17846
apartment,29511.42,0.0,48.0,Distrito Federal,19.316319,-98.970085
house,605894.56,533.0,332.0,Distrito Federal,19.301081,-99.216217
apartment,218700.75,0.0,90.0,Distrito Federal,19.3726839,-99.1836755
house,2200000.0,777.0,755.0,Distrito Federal,19.409919,-99.2399247
apartment,18971.63,0.0,52.0,Distrito Federal,19.329869,-99.085444
house,133064.91,354.0,451.0,Distrito Federal,19.3430788989,-99.0126105398
house,924440.0,887.0,0.0,Quintana Roo,21.1902642,-86.8198375
house,223917.55,297.0,320.0,Quintana Roo,21.1100598238,-86.8472751975
apartment,125843.0,0.0,68.0,Quintana Roo,21.129547,-86.817017
apartment,364940.42,0.0,264.0,Distrito Federal,19.381729,-99.164986
house,194986.21,128.0,279.0,Distrito Federal,19.2801523,-99.1122125
apartment,241993.7,104.0,104.0,Distrito Federal,19.3652461,-99.2010382
store,160731.88,0.0,110.0,Distrito Federal,19.4465217737,-99.1838451102
house,549000.0,397.0,320.0,Quintana Roo,20.613375,-87.089897
house,86162.82,104.0,120.0,Quintana Roo,20.6852678009,-87.0479393005
apartment,81214.39,0.0,47.0,Distrito Federal,19.446829,-99.159454
apartment,458372.4,0.0,188.0,Distrito Federal,19.3654514,-99.1851428
house,3200000.0,1200.0,1600.0,Distrito Federal,19.320576,-99.20929
house,263494.89,62.0,212.0,Distrito Federal,19.361602,-99.2018891
house,537529.57,212.0,298.0,Distrito Federal,19.3482,-99.158066
apartment,136984.85,0.0,52.0,Distrito Federal,19.355751,-99.299347
apartment,685086.71,448.0,448.0,Distrito Federal,19.3870077423,-99.2537411302
apartment,135057.59,81.0,79.0,Distrito Federal,19.3638234,-99.1444714
apartment,39524.23,18.0,61.0,Distrito Federal,19.4304191011,-99.1454980375
house,1250000.0,760.0,764.0,Distrito Federal,19.3606268,-99.2997025
apartment,42159.18,70.0,70.0,Distrito Federal,19.2464696,-99.1013498
house,450000.0,450.0,219.0,Quintana Roo,21.129547,-86.817017
apartment,129312.75,0.0,67.0,Distrito Federal,19.446829,-99.159454
house,195000.0,0.0,0.0,Quintana Roo,20.6758813684,-87.0335828048
apartment,345178.3,0.0,185.0,Quintana Roo,21.173817354,-86.8195867538
apartment,152790.8,0.0,170.0,Quintana Roo,21.129547,-86.817017
house,158096.93,511.0,220.0,Distrito Federal,19.2892273,-99.0029695
house,1370173.43,461.0,780.0,Distrito Federal,19.2790911,-99.2114234
house,2500000.0,1100.0,800.0,Quintana Roo,21.1295466,-86.8170132
apartment,342543.35,0.0,164.0,Distrito Federal,19.3964966893,-99.1472768784
apartment,76413.51,64.0,64.0,Distrito Federal,19.3961879,-99.1874317
house,173906.62,182.0,330.0,Distrito Federal,19.4704,-99.173988
apartment,252895.12,0.0,147.0,Distrito Federal,19.492571,-99.143539
apartment,600000.0,238.0,238.0,Quintana Roo,21.1315809,-86.8585819
apartment,438982.48,161.0,159.0,Distrito Federal,19.275206,-99.218292
house,1350000.0,522.0,1047.0,Distrito Federal,19.390415,-99.254997
apartment,94000.0,5000.0,60.0,Quintana Roo,21.2017195483,-86.8056285381
apartment,168162.43,0.0,63.0,Distrito Federal,19.387764,-99.176758
house,94331.17,137.0,140.0,Quintana Roo,21.139641,-86.879738
house,790484.67,670.0,520.0,Distrito Federal,19.3481367,-99.2030585
apartment,280000.0,200.0,200.0,Quintana Roo,20.6361578773,-87.066950798
house,152352.74,180.0,310.0,Distrito Federal,19.2696791,-99.1108643
apartment,154028.57,300.0,251.0,Quintana Roo,21.082655,-86.857162
house,2000000.0,1140.0,2000.0,Quintana Roo,21.129547,-86.817017
store,352941.0,0.0,100.0,Quintana Roo,21.162141,-86.832895
house,280000.0,300.0,336.0,Quintana Roo,20.6716875498,-87.0388841629
apartment,220000.0,0.0,0.0,Quintana Roo,20.65593,-87.05368
store,79029.72,40.0,40.0,Distrito Federal,19.3421640106,-99.1820597649
house,289844.37,145.0,204.0,Distrito Federal,19.3421640106,-99.2264986038
house,92223.21,0.0,0.0,Distrito Federal,19.3251937,-99.229504
apartment,55860.91,0.0,75.0,Distrito Federal,19.4525158577,-99.124622941
apartment,265000.0,0.0,158.0,Quintana Roo,21.129547,-86.817017
house,299000.0,0.0,234.0,Quintana Roo,20.2268999,-87.4336011
apartment,53967.66,0.0,63.0,Distrito Federal,19.2990233,-99.0436467
apartment,83264.38,0.0,54.0,Distrito Federal,19.458118,-99.125557
house,2975000.0,762.0,762.0,Distrito Federal,19.420166,-99.220367
house,922232.11,524.0,550.0,Distrito Federal,19.305422,-99.2267203
